         2675649 function calls (2624534 primitive calls) in 19.785 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/pretty/pretty_symbology.py:58(pretty_try_use_unicode)
       26    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/pretty/pretty_symbology.py:119(<lambda>)
       35    0.000    0.000    0.482    0.014 /home/sbose/.conda/envs/FL/lib/python3.10/re.py:249(compile)
        1    0.000    0.000    1.965    1.965 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_functional_collectives.py:891(_register_ops)
       52    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/tokenize.py:321(read_or_stop)
       70    0.000    0.000    0.000    0.000 {method 'flush' of 'zlib.Decompress' objects}
       17    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_logging/_internal.py:536(configure_artifact_log)
        1    0.000    0.000    0.899    0.899 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/__init__.py:1(<module>)
       32    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/decorators.py:190(wrapper)
       71    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:606(getmro)
        1    0.000    0.000    0.644    0.644 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/higher_order_ops.py:1(<module>)
        1    0.000    0.000    0.063    0.063 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/libmp/__init__.py:1(<module>)
       25    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/pretty/pretty_symbology.py:110(<genexpr>)
       13    0.000    0.000    0.000    0.000 {built-in method torch._C._dispatch_has_kernel}
       61    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/sre_parse.py:169(__setitem__)
       12    0.000    0.000    0.002    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/listconfig.py:620(_set_value_impl)
        1    0.000    0.000    0.088    0.088 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/guards.py:1(<module>)
       33    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/builtin.py:454(__init__)
       72    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/_collections_abc.py:262(__subclasshook__)
        1    0.000    0.000    0.033    0.033 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/solvers/ode/single.py:1(<module>)
        1    0.000    0.000    0.001    0.001 {built-in method torch.randn}
       29    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/rational.py:7(create_reduced)
       75    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:1202(<genexpr>)
       25    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/pretty/pretty_symbology.py:134(<genexpr>)
       10    0.000    0.000    0.000    0.000 /home/sbose/time-series-forecasting-federation/models/LFDataset.py:10(split_dataset)
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_init}
       29    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/base.py:298(_is_missing)
       20    0.000    0.000    0.000    0.000 {built-in method torch._C._nn._parse_to}
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/optimizer.py:417(_patch_step_function)
       33    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:2064(<listcomp>)
       62    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/traceback.py:259(__init__)
        1    0.000    0.000    0.005    0.005 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_type_utils.py:1(<module>)
       40    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/zipfile.py:1835(close)
        1    0.000    0.000    0.071    0.071 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/matrices.py:1(<module>)
        1    0.000    0.000    0.037    0.037 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_tensor/ops/utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/functions/zeta.py:1(<module>)
        1    0.000    0.000    0.197    0.197 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/builtin.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/lazy.py:99(_populate)
     15/1    0.000    0.000    0.053    0.053 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/cuda/__init__.py:263(_lazy_init)
       20    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_tensor/ops/utils.py:26(wrapper)
        1    0.000    0.000    0.005    0.005 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/decorators.py:1(<module>)
       61    0.000    0.000    0.000    0.000 {built-in method _struct.calcsize}
       29    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/rational.py:31(__new__)
        1    0.000    0.000    0.414    0.414 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/geometry/entity.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polytools.py:101(Poly)
       45    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       28    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/data/sampler.py:145(num_samples)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/distributed_c10d.py:973(is_initialized)
        1    0.000    0.000    0.271    0.271 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/domains/__init__.py:1(<module>)
       36    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/multipledispatch/conflict.py:30(<genexpr>)
       22    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_tensor/sharding_prop.py:46(register_sharding_prop_rule)
        3    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:248(__init__)
        3    0.000    0.000    0.013    0.004 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nested/_internal/nested_tensor.py:82(__init__)
       15    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/weakref.py:569(__init__)
       32    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/trace_rules.py:3232(<genexpr>)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/data/dataloader.py:74(create_fetcher)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/contextlib.py:482(enter_context)
       21    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/symbolic_opset9.py:308(wrapper)
       40    0.000    0.000    0.000    0.000 {built-in method gmpy2.gmpy2._mpmath_normalize}
       30    0.000    0.000    0.003    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/symbolic_opset9.py:299(_apply)
        2    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:375(<listcomp>)
        4    0.000    0.000    0.130    0.033 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/_config_module.py:19(install_config_module)
        1    0.000    0.000    0.142    0.142 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/exc.py:1(<module>)
        1    0.000    0.000    0.056    0.056 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/function.py:1(<module>)
        1    0.000    0.000    2.158    2.158 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/distributed/_tensor/ops/__init__.py:1(<module>)
       58    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/base.py:338(_key)
       62    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
       26    0.000    0.000    0.000    0.000 {method 'manual_seed' of 'torch._C.Generator' objects}
       14    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/ctx_mp_python.py:336(__new__)
        1    0.000    0.000    0.002    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/misc.py:1(<module>)
       20    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/contextlib.py:509(_push_cm_exit)
        6    0.000    0.000    0.004    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:2267(__new__)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyerrors.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/solvers/diophantine/diophantine.py:1(<module>)
       61    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/basecontainer.py:693(_is_optional)
       60    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/numpy/lib/format.py:196(_check_version)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/libmp/libelefun.py:1(<module>)
        1    0.000    0.000    0.004    0.004 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/exprtools.py:1(<module>)
        1    0.000    0.000    0.020    0.020 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/bytecode_transformation.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/evalf.py:1389(_create_evalf_table)
       40    0.000    0.000    0.000    0.000 {built-in method torch._C._cuda_exchangeDevice}
        1    0.000    0.000    0.479    0.479 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/__init__.py:1(<module>)
       12    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/sre_parse.py:296(_class_escape)
       17    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:292(py_impl)
        1    0.000    0.000    0.641    0.641 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/functions/__init__.py:1(<module>)
       60    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        1    0.000    0.000    2.000    2.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_numpy/_ufuncs.py:249(<listcomp>)
       20    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_numpy/linalg.py:35(linalg_errors)
        1    0.000    0.000    0.029    0.029 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_functorch/_aot_autograd/schemas.py:1(<module>)
       27    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/singleton.py:100(register)
        1    0.000    0.000    0.033    0.033 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/exporter.py:1(<module>)
       19    0.000    0.000    0.034    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/init.py:124(uniform_)
        1    0.000    0.000    0.002    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/matrices/expressions/matexpr.py:36(MatrixExpr)
       54    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/decorators.py:12(_sympifyit)
        9    0.000    0.000    1.958    0.218 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/library.py:383(impl_abstract)
       25    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/polyoptions.py:62(__init__)
       28    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/core.py:59(__setattr__)
        1    0.000    0.000    0.067    0.067 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/config.py:1(<module>)
        1    0.000    0.000    1.010    1.010 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/__init__.py:1(<module>)
       20    0.000    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/data/dataloader.py:382(_get_iterator)
       26    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/sre_parse.py:928(fix_flags)
        2    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/polys/domains/mpelements.py:47(__init__)
        1    0.000    0.000    0.099    0.099 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_numpy/__init__.py:1(<module>)
       47    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:43(__init__)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_numpy/_ufuncs.py:30(<listcomp>)
       55    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nested/_internal/ops.py:179(get_inner)
       53    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1273(<genexpr>)
        1    0.000    0.000    0.031    0.031 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/integrals/transforms.py:1(<module>)
       22    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/sre_compile.py:516(_get_charset_prefix)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_numpy/_dtypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/functions/functions.py:1(<module>)
        5    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1323(__class_getitem__)
        1    0.000    0.000    0.002    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/enum.py:483(_create_)
       13    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/enum.py:569(_check_for_existing_members)
       26    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
       18    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/numbers.py:2253(__gt__)
        1    0.000    0.000    0.001    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/variables/nn_module.py:1(<module>)
        1    0.000    0.000    0.002    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_inductor/test_operators.py:1(<module>)
        1    0.000    0.000    0.205    0.205 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/mpmath/ctx_base.py:1(<module>)
        6    0.000    0.000    0.012    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/decorators.py:195(mark_dynamic)
        1    0.000    0.000    0.003    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/assumptions/ask.py:21(AssumptionKeys)
       26    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:714(__hash__)
       10    0.000    0.000    0.010    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/listconfig.py:125(__deepcopy__)
       48    0.000    0.000    0.000    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/logic.py:92(fuzzy_bool)
       24    0.000    0.000    0.002    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/textwrap.py:473(indent)
       27    0.000    0.000    0.001    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/printing/pretty/pretty_symbology.py:122(<genexpr>)
