         8274285 function calls (8097115 primitive calls) in 66.252 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    742/4    0.010    0.000   11.995    2.999 <frozen importlib._bootstrap>:987(_find_and_load_unlocked)
        1    0.010    0.010    0.027    0.027 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_decomp/__init__.py:192(get_decompositions)
      330    0.010    0.000    0.036    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_tensor.py:247(_reduce_ex_internal)
      742    0.010    0.000    0.467    0.001 <frozen importlib._bootstrap_external>:1399(_get_spec)
      142    0.010    0.000    0.033    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/facts.py:599(deduce_all_facts)
      413    0.010    0.000    0.075    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1016(__init__)
      830    0.010    0.000    0.027    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/zipfile.py:742(read)
    718/5    0.010    0.000   11.989    2.398 <frozen importlib._bootstrap>:664(_load_unlocked)
      150    0.010    0.000    0.019    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/optimizer.py:793(zero_grad)
     4950    0.010    0.000    0.010    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
      860    0.010    0.000    0.518    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/zipfile.py:904(read)
     3450    0.010    0.000    0.010    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/optimizer.py:122(<genexpr>)
     4490    0.010    0.000    0.010    0.000 {built-in method torch._C._set_grad_enabled}
      300    0.009    0.000    0.009    0.000 {built-in method torch._foreach_add_}
     1064    0.009    0.000    0.021    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:2637(__init__)
     2396    0.009    0.000    0.014    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:191(isclass)
      800    0.009    0.000    0.526    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/numpy/lib/format.py:951(_read_bytes)
     2868    0.009    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
     2115    0.009    0.000    0.038    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:846(__call__)
      150    0.009    0.000    0.085    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/adam.py:567(<listcomp>)
     2095    0.009    0.000    0.013    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/autograd/grad_mode.py:74(__init__)
     2095    0.009    0.000    0.031    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/autograd/grad_mode.py:83(__exit__)
     2774    0.009    0.000    0.012    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/facts.py:633(<genexpr>)
      702    0.009    0.000    0.019    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:2920(__init__)
     1050    0.009    0.000    0.009    0.000 {method 'pin_memory' of 'torch._C.TensorBase' objects}
       62    0.009    0.000    0.181    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/rnn.py:167(flatten_parameters)
      717    0.009    0.000    0.085    0.000 <frozen importlib._bootstrap_external>:670(_compile_bytecode)
       70    0.009    0.000    0.009    0.000 {built-in method posix.listdir}
     2310    0.009    0.000    0.013    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/trace_rules.py:3279(<genexpr>)
     2118    0.009    0.000    0.025    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:591(__call__)
     2095    0.009    0.000    0.013    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/_contextlib.py:149(__new__)
      717    0.008    0.000    5.043    0.007 <frozen importlib._bootstrap_external>:1070(get_data)
      738    0.008    0.000    0.027    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:567(_is_interpolation)
       89    0.008    0.000    0.029    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/multipledispatch/utils.py:25(_toposort)
     1800    0.008    0.000    0.008    0.000 {built-in method torch.broadcast_tensors}
     1800    0.008    0.000    3.512    0.002 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/data/_utils/collate.py:255(default_collate)
      718    0.008    0.000    0.183    0.000 <frozen importlib._bootstrap>:564(module_from_spec)
        3    0.008    0.003    0.020    0.007 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:444(getmembers)
     3959    0.008    0.000    0.008    0.000 {method 'strip' of 'str' objects}
     3599    0.008    0.000    0.008    0.000 {method 'isidentifier' of 'str' objects}
1321/1231    0.008    0.000    0.015    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/base.py:189(_get_flag)
      660    0.008    0.000    0.008    0.000 {built-in method torch.zeros_like}
     3386    0.007    0.000    0.007    0.000 <frozen importlib._bootstrap>:165(__init__)
     1188    0.007    0.000    0.704    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:1150(convert)
     1188    0.007    0.000    0.012    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:781(compute_should_use_set_data)
      330    0.007    0.000    0.007    0.000 {method 'copy_' of 'torch._C.TensorBase' objects}
      150    0.007    0.000    0.516    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/adam.py:260(adam)
     1815    0.007    0.000    0.080    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/data/dataloader.py:620(_next_index)
     2151    0.007    0.000    0.007    0.000 {built-in method from_bytes}
     1710    0.007    0.000    0.007    0.000 {method 'reduce' of 'numpy.ufunc' objects}
      150    0.007    0.000    0.007    0.000 {built-in method torch._C._group_tensors_by_device_and_dtype}
      150    0.007    0.000    0.461    0.003 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/adam.py:450(_multi_tensor_adam)
     3300    0.007    0.000    0.007    0.000 {built-in method torch.is_complex}
     1650    0.007    0.000    0.084    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/numpy/core/fromnumeric.py:3385(mean)
      150    0.007    0.000    0.053    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/adam.py:572(<listcomp>)
      150    0.007    0.000    0.077    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/adam.py:568(<listcomp>)
        1    0.007    0.007    0.007    0.007 {method 'scatter' of 'mpi4py.MPI.Comm' objects}
      150    0.007    0.000    0.007    0.000 {built-in method torch._foreach_div_}
     3138    0.007    0.000    0.009    0.000 {method 'update' of 'dict' objects}
     1600    0.007    0.000    0.451    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/genericpath.py:16(exists)
      513    0.007    0.000    0.020    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:746(_get_value)
      524    0.007    0.000    0.019    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:1711(__setattr__)
     2690    0.007    0.000    0.007    0.000 {built-in method posix.readlink}
      721    0.007    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:721(spec_from_file_location)
     1434    0.007    0.000    0.028    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
     3215    0.007    0.000    0.007    0.000 {method 'span' of 're.Match' objects}
     3112    0.007    0.000    0.007    0.000 {method 'group' of 're.Match' objects}
       15    0.007    0.000    0.007    0.000 {method 'tolist' of 'torch._C.TensorBase' objects}
     1586    0.006    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:790(__hash__)
     2836    0.006    0.000    0.008    0.000 {method 'add' of 'set' objects}
        1    0.006    0.006    3.778    3.778 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/trace_rules.py:2777(get_torch_obj_rule_map)
     2950    0.006    0.000    0.006    0.000 {method 'items' of 'dict' objects}
     3317    0.006    0.000    0.006    0.000 {built-in method math.sqrt}
     1430    0.006    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/storage.py:509(__new__)
      166    0.006    0.000    3.881    0.023 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/eval_frame.py:351(__call__)
     1404    0.006    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:277(isfunction)
     2649    0.006    0.000    0.006    0.000 {method 'rsplit' of 'str' objects}
      240    0.006    0.000    0.006    0.000 {method 'copy_' of 'torch._C.StorageBase' objects}
     1433    0.006    0.000    0.008    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/posixpath.py:52(normcase)
      173    0.006    0.000    0.046    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:527(_init_fn)
      560    0.006    0.000    0.010    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/sre_parse.py:356(_escape)
      660    0.006    0.000    0.020    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_tensor.py:241(_typed_storage)
   393/69    0.006    0.000    0.008    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/sre_parse.py:175(getwidth)
      419    0.006    0.000    0.014    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/typing_extensions.py:2731(_collect_type_vars)
      659    0.006    0.000    0.055    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:455(_get_node)
      356    0.005    0.000    0.010    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:66(get_annotations)
    717/5    0.005    0.000   11.988    2.398 <frozen importlib._bootstrap_external>:877(exec_module)
     2533    0.005    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:424(<genexpr>)
      357    0.005    0.000    0.066    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/nodes.py:24(__init__)
     1119    0.005    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/enum.py:359(__call__)
     1256    0.005    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:516(_is_missing_literal)
      730    0.005    0.000    0.021    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/zipfile.py:1022(_read2)
     1270    0.005    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1031(__eq__)
      790    0.005    0.000    0.012    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/dataclasses.py:824(_set_new_attribute)
      573    0.005    0.000    0.017    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/registration.py:213(register)
     1325    0.005    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:2969(<genexpr>)
      721    0.005    0.000    0.022    0.000 <frozen importlib._bootstrap_external>:1531(_get_spec)
      717    0.005    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:585(_classify_pyc)
     1435    0.005    0.000    0.057    0.000 <frozen importlib._bootstrap>:391(cached)
     1543    0.005    0.000    0.020    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/copy.py:264(<genexpr>)
     2334    0.005    0.000    0.005    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:2699(kind)
      718    0.005    0.000    0.053    0.000 <frozen importlib._bootstrap_external>:510(_get_cached)
      746    0.005    0.000    0.012    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/re.py:187(match)
      480    0.005    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/backends/cudnn/__init__.py:100(is_acceptable)
      717    0.005    0.000    0.022    0.000 <frozen importlib._bootstrap_external>:618(_validate_timestamp_pyc)
        1    0.005    0.005    0.009    0.009 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_dynamo/trace_rules.py:2823(get_tensor_method)
     1095    0.005    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/_ops.py:596(__hash__)
      413    0.004    0.000    0.026    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:947(__init__)
     1020    0.004    0.000    0.006    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:2322(named_children)
      695    0.004    0.000    0.055    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:541(get_value_kind)
     2027    0.004    0.000    0.004    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/facts.py:582(_tell)
     2209    0.004    0.000    0.004    0.000 {method 'items' of 'collections.OrderedDict' objects}
      150    0.004    0.000    0.693    0.005 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/optim/optimizer.py:374(wrapper)
      150    0.004    0.000    0.004    0.000 {built-in method torch._foreach_addcdiv_}
     2141    0.004    0.000    0.005    0.000 {built-in method builtins.min}
     2118    0.004    0.000    0.004    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/nodes.py:31(_value)
      520    0.004    0.000    0.008    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/typing.py:1154(__subclasscheck__)
     1006    0.004    0.000    0.270    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      513    0.004    0.000    0.155    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:438(_get_impl)
       15    0.004    0.000    0.004    0.000 {built-in method torch.randperm}
      543    0.004    0.000    0.030    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:676(is_dict)
      513    0.004    0.000    0.088    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/basecontainer.py:86(_resolve_with_default)
      659    0.004    0.000    0.041    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/dictconfig.py:149(_validate_get)
      313    0.004    0.000    0.016    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:1959(_signature_bound_method)
     1020    0.004    0.000    0.011    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/nn/modules/module.py:2313(children)
     2115    0.004    0.000    0.004    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/jit/__init__.py:127(annotate)
      470    0.004    0.000    0.009    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/inspect.py:612(unwrap)
      236    0.004    0.000    0.101    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/function.py:162(__init__)
     2119    0.004    0.000    0.004    0.000 {method '__exit__' of 'torch._C.DisableTorchFunctionSubclass' objects}
   540/60    0.004    0.000    0.006    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/ast.py:84(_convert)
      659    0.004    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/omegaconf/_utils.py:462(get_type_of)
      880    0.004    0.000    0.489    0.001 /home/sbose/.conda/envs/FL/lib/python3.10/re.py:288(_compile)
      573    0.004    0.000    0.027    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/onnx/_internal/registration.py:296(wrapper)
      937    0.004    0.000    0.273    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
      669    0.004    0.000    0.007    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/utils/_python_dispatch.py:199(is_traceable_wrapper_subclass)
      110    0.004    0.000    0.028    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/torch/serialization.py:1060(_legacy_load)
     1967    0.004    0.000    0.004    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/_collections_abc.py:315(__subclasshook__)
      236    0.004    0.000    0.079    0.000 /home/sbose/.conda/envs/FL/lib/python3.10/site-packages/sympy/core/function.py:122(arity)
     1643    0.004    0.000    0.022    0.000 {method 'decode' of 'bytes' objects}
    897/5    0.004    0.000   11.971    2.394 <frozen importlib._bootstrap>:233(_call_with_frames_removed)
